,Date.Sampled,Address,X1st.Draw,X2nd.Draw,X3rd.Draw,X4th.Draw,X5th.Draw,X6th.Draw,X7th.Draw,X8th.Draw,X9th.Draw,X10th.Draw,X11th.Draw,PIN,Township Code,Neighborhood Code,Sale Price,Age,ZIP,Longitude,Latitude,Tract Median Income
1079,2/15/2022,53XX S MAY AVE,4.3,4.4,3.7,3.9,4.7,6.5,8.4,9.8,11.0,10.0,7.1,,,,,,,,,
1080,11/4/2019,53XX S NASHVILLE ,7.38,6.93,7.76,9.47,10.2,15.4,17.3,17.5,18.0,17.7,18.8,,,,,,,,,
1081,6/28/2019,53XX S NEVA ,5.6,5.56,5.84,6.16,6.48,7.07,7.54,8.08,7.66,8.16,,,,,,,,,,
1082,6/13/2019,53XX S RUTHERFORD ,2.93,3.46,4.06,4.04,4.12,4.83,8.58,13.0,13.9,13.4,14.6,,,,,,,,,
1083,2/19/2020,53XX S RUTHERFORD AVE,3.44,4.89,5.47,5.79,5.74,5.99,5.83,5.51,8.08,13.6,11.1,19-07-417-033-0000,72.0,72380.0,,67.0,60638-1119,-87.7900890354341,41.7957843764015,96326.0
1084,11/20/2019,53XX W CULLOM ,15.2,14.8,18.8,11.9,11.4,26.4,31.0,28.6,22.7,20.4,7.13,,,,,,,,,
1085,3/21/2022,53XX W FLETCHER AVE,16.0,26.0,18.0,16.0,14.0,14.0,14.0,14.0,19.0,27.0,22.0,,,,,,,,,
1086,1/25/2020,53XX W GRACE ST,7.55,8.07,8.3,7.72,7.44,6.67,10.2,22.0,25.2,23.2,17.5,13-21-118-001-0000,71.0,71150.0,541000.0,97.0,60641-3337,-87.7617640754983,41.9493203499854,71190.0
1087,8/6/2021,53XX W NEWPORT AVE,11.0,22.0,16.0,15.0,14.0,12.0,9.3,14.0,17.0,17.0,,13-21-310-022-0000,71.0,71171.0,,97.0,60641-3332,-87.7612331258857,41.9434701696668,59917.0
1088,1/28/2020,53XX W OAKDALE AVE,3.16,3.11,3.22,3.81,4.36,4.49,4.68,4.64,5.06,12.9,9.11,13-28-120-029-0000,71.0,71260.0,,132.0,60641-4924,-87.760260792997,41.9343536199175,55069.0
1089,8/19/2019,53XX W POTOMAC AVE,7.69,7.61,12.8,11.9,7.81,7.06,6.74,7.04,6.2,6.56,6.09,16-04-127-012-0000,77.0,77011.0,,97.0,60651-1370,-87.7595406933955,41.9037582433625,40349.0
1090,1/25/2022,53XX W WARWICK AVE,2.4,2.6,2.7,2.9,3.2,3.3,2.8,3.6,7.3,8.3,7.0,13-21-122-005-0000,71.0,71150.0,,61.0,60641-3350,-87.7612842611526,41.9484173495176,71190.0
1091,1/24/2022,53XX W WAVELAND AVE,2.7,3.9,4.6,4.3,3.8,3.5,6.1,15.0,17.0,14.0,7.7,13-21-128-005-0000,71.0,71150.0,,102.0,60641-3354,-87.7612548212626,41.9475170508428,71190.0
1092,11/27/2019,53XX W WINONA ST,4.38,6.91,10.6,11.0,10.1,10.1,12.1,22.8,23.5,21.2,2.97,13-09-306-029-0000,71.0,71060.0,,122.0,60630-2241,-87.7619770363974,41.9745240258726,86512.0
1093,10/7/2020,5444 N LOVEJOY AVE,6.36,10.7,12.2,12.2,10.6,8.45,8.88,10.0,11.6,11.9,3.59,,,,,,,,,
1094,12/5/2018,54XX N BERNARD AVE,7.65,14.8,19.4,20.0,20.8,22.1,21.7,17.1,20.9,25.2,4.7,,,,,,,,,
1095,9/24/2018,54XX N BERNARD AVE,7.74,7.65,7.0,7.0,8.99,18.4,25.5,23.8,18.7,15.5,19.1,,,,,,,,,
1096,5/6/2017,54XX N LINDER AVE**,16.5,8.28,11.0,11.8,12.7,14.0,54.3,19.6,26.7,34.2,9.73,,,,,,,,,
1097,10/14/2017,54XX N LINDER AVE**,11.2,10.3,14.0,13.0,13.2,17.3,20.6,25.4,33.1,35.8,30.4,,,,,,,,,
1098,9/4/2019,54XX N LUDLAM AVE,5.89,19.6,19.7,18.5,14.2,10.8,9.27,9.7,9.14,7.59,3.8,13-09-125-034-0000,71.0,71010.0,,61.0,60630-1414,-87.7610243303993,41.980281079332,86512.0
1099,11/10/2021,54XX N MELVINA AVE,4.8,5.3,5.8,5.6,5.9,6.0,6.1,13.0,17.0,13.0,3.7,13-08-112-029-0000,71.0,71430.0,,93.0,60630-1005,-87.783203427466,41.9797376063047,81014.0
1100,9/28/2019,54XX N MENARD AVE,4.48,4.94,5.86,8.44,7.21,7.29,7.82,11.2,13.4,13.7,5.13,13-08-210-034-0000,71.0,71010.0,326500.0,98.0,60630-1234,-87.7735863379232,41.9804114029137,81731.0
1101,2/14/2020,54XX N MOBILE AVE,1.89,2.16,3.05,3.8,3.9,4.34,4.32,4.22,4.8,5.05,0.93,13-08-109-025-0000,71.0,71430.0,220000.0,64.0,60630-1014,-87.7857024954151,41.9805542930619,81014.0
1102,3/3/2022,54XX N NATCHEZ AVE,4.72,4.94,5.62,6.95,7.4,7.74,8.06,8.88,10.5,13.2,11.2,13-07-216-018-0000,71.0,71430.0,,69.0,60656-2216,-87.7886510041431,41.9800212647863,75601.0
1103,9/3/2019,54XX N NATOMA AVE,3.74,4.51,4.1,4.02,5.37,13.3,18.8,19.8,19.9,19.0,16.0,13-07-203-034-0000,71.0,71430.0,,72.0,60656-2153,-87.7929683968368,41.9808947727596,75601.0
1104,9/4/2019,54XX N NEENAH AVE,7.3,10.1,9.15,8.04,8.69,11.8,18.1,18.6,17.8,16.9,16.5,13-07-215-019-0000,71.0,71430.0,505000.0,69.0,60656-2224,-87.789861548001,41.9801139104078,75601.0
1105,3/21/2022,54XX N NEW ENGLAND AVE,2.4,3.7,4.6,6.2,6.9,5.9,5.8,5.5,5.0,4.9,2.6,13-07-108-021-0000,71.0,71430.0,,68.0,60656-2062,-87.7984555933085,41.980199141463,75601.0
1106,12/27/2019,54XX N NEWCASTLE AVE,16.3,23.0,14.4,9.41,9.37,13.8,17.8,30.7,35.4,29.3,4.23,13-07-108-032-0000,71.0,71430.0,415000.0,68.0,60656-2052,-87.797950870019,41.9805528824668,75601.0
1107,10/9/2019,54XX N SAYRE AVE,3.69,3.35,3.16,7.89,11.6,13.2,12.7,11.1,10.2,9.11,8.29,13-07-104-048-0000,71.0,71430.0,,73.0,60656-2002,-87.8015003678786,41.9806820214725,75601.0
1108,10/1/2019,54XX S HARDING AVE,8.04,13.0,9.47,14.4,23.2,17.9,17.9,21.9,24.2,21.1,13.2,19-11-326-061-0000,72.0,72030.0,,71.0,60632-3727,-87.7222990770963,41.7937541775411,56339.0
1109,10/16/2018,54XX S HARPER AVE**,21.7,14.1,13.8,14.2,13.6,12.8,10.5,8.83,7.74,6.88,4.26,,,,,,,,,
1110,4/8/2017,54XX S HARPER AVE**,26.8,20.4,19.0,17.2,15.6,13.6,11.0,9.74,9.17,8.27,3.79,,,,,,,,,
1111,5/13/2016,54XX S HARPER AVE***,19.8,29.3,30.8,27.3,16.2,13.1,10.6,12.1,11.2,9.43,5.91,,,,,,,,,
1112,3/4/2016,54XX S HARPER AVE***,13.7,21.0,22.8,19.3,14.5,10.7,9.33,7.44,6.66,5.79,3.55,,,,,,,,,
1113,11/28/2018,54XX S HARPER***,11.2,22.3,28.3,31.1,31.7,27.5,19.3,14.9,11.6,9.69,,,,,,,,,,
1114,1/23/2020,54XX S HOYNE AVE,12.1,22.7,19.8,18.8,23.6,27.8,27.3,26.2,25.7,22.2,20.4,20-07-322-002-0000,72.0,72120.0,,107.0,60609-5548,-87.6764342832551,41.7955151279428,32031.0
1115,11/18/2019,54XX S INGLESIDE ,3.31,4.68,4.32,4.46,6.89,5.94,9.68,7.92,6.95,6.69,4.93,,,,,,,,,
1116,6/25/2021,54XX S INGLESIDE AVE,5.7,7.8,9.4,9.3,9.6,13.0,17.0,17.0,15.0,15.0,,20-11-327-032-0000,70.0,70020.0,390000.0,54.0,60615-5062,-87.6030286502692,41.7960294957436,51643.0
1117,3/30/2017,54XX S INGLESIDE AVE,11.9,13.1,16.8,17.0,14.8,11.7,11.0,12.7,11.5,6.67,3.08,20-11-320-029-0000,70.0,70020.0,,119.0,60615-5014,-87.6031002466489,41.7965850692721,51643.0
1118,2/15/2020,54XX S LOTUS AVE,6.13,9.11,10.6,11.1,10.6,10.6,13.4,14.8,13.1,12.0,5.25,19-09-326-070-0000,72.0,72350.0,,63.0,60638-2926,-87.7590269520734,41.7940079158569,56452.0
1119,1/31/2022,54XX S NASHVILLE AVE,4.4,5.8,7.9,7.4,6.9,7.2,10.0,12.0,11.0,10.0,10.0,19-07-428-048-0000,72.0,72380.0,,9.0,60638-2409,-87.7863894286652,41.7938564372651,96326.0
1120,12/2/2019,54XX S NEW ENGLAND AVE,5.18,6.97,12.8,7.74,7.48,9.38,11.5,15.1,17.4,15.6,10.4,19-07-328-026-0000,72.0,72380.0,,51.0,60638-2322,-87.7943974843524,41.7931671215493,96326.0
1121,10/24/2019,54XX S RIDGEWOOD CT,11.1,13.3,17.0,16.2,16.6,15.9,15.0,14.4,14.1,13.3,5.72,20-11-423-040-0000,70.0,70020.0,,127.0,60615-5314,-87.5922528186083,41.7962257428827,38852.0
1122,6/22/2019,54XX W GETTYSBURG ,4.35,4.32,4.04,3.03,3.02,4.5,7.62,9.84,10.6,10.0,,,,,,,,,,
1123,8/31/2021,54XX W HENDERSON ST,5.04,5.74,6.54,6.9,7.02,12.4,19.1,18.4,18.1,20.6,19.1,13-21-316-020-0000,71.0,71171.0,,92.0,60641-4133,-87.7636883156093,41.9416136732,59917.0
1124,8/16/2017,54XX W VAN BUREN ST,3.93,6.81,5.42,2.86,1.86,1.74,1.43,1.56,1.99,2.16,5.84,16-16-118-007-0000,77.0,77080.0,213000.0,106.0,60644-4745,-87.7608121364539,41.8745156568247,34829.0
1125,7/31/2019,54XX W WILSON ,3.51,4.46,5.4,6.38,6.4,6.46,6.8,8.54,9.31,11.6,20.0,,,,,,,,,
1126,10/25/2019,54XX W WILSON ,7.7,8.88,9.37,10.5,11.9,12.9,13.3,15.3,21.5,26.1,22.7,,,,,,,,,
1127,7/21/2021,55XX N CHRISTIANA AVE,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.7,0.5,13-11-203-018-0000,71.0,71050.0,340000.0,72.0,60625-4605,-87.712129526328,41.9818501459124,53529.0
1128,12/21/2019,55XX N CHRISTIANA AVE,3.58,5.64,14.5,19.0,11.2,13.2,10.4,10.1,9.97,9.69,1.79,13-11-203-023-0000,71.0,71050.0,357000.0,65.0,60625-4605,-87.7121192083079,41.9814385831156,53529.0
1129,11/12/2019,55XX N GLENWOOD ,4.4,7.75,8.23,10.3,9.47,9.53,9.16,8.59,8.01,6.91,4.98,,,,,,,,,
1130,4/5/2017,55XX N LINDER AVE,8.72,14.7,10.3,16.8,35.7,25.3,15.6,18.8,23.3,14.7,12.5,13-09-101-025-0000,71.0,71010.0,,94.0,60630-1309,-87.7662641242636,41.9825386276102,79122.0
1131,9/14/2019,55XX N LINDER AVE,4.25,5.33,5.64,5.52,5.75,5.67,5.78,5.39,4.91,4.37,3.69,13-09-102-014-0000,71.0,71010.0,,90.0,60630-1308,-87.7655765925268,41.9817269245868,79122.0
1132,10/24/2019,55XX N MOBILE ,4.85,5.09,5.68,6.23,6.09,6.68,8.52,11.4,18.4,19.6,2.59,,,,,,,,,
1133,2/7/2019,55XX N PARIS ,15.8,7.43,5.79,6.03,5.11,5.92,5.29,4.76,4.7,4.13,5.4,,,,,,,,,
1134,3/2/2022,55XX N PARIS AVE,2.01,2.36,3.2,3.12,3.2,3.2,2.79,2.98,2.33,2.2,1.06,12-11-211-060-0000,71.0,71390.0,440000.0,57.0,60656-1549,-87.8301152271789,41.9799367688831,75759.0
1135,7/29/2019,55XX N SAWYER ,7.85,8.34,8.89,9.15,10.2,11.3,11.5,12.1,12.7,12.2,27.6,,,,,,,,,
1136,6/5/2019,55XX N WAYNE ,9.15,10.0,12.1,12.3,11.1,11.1,9.91,9.27,8.76,8.05,5.93,,,,,,,,,
1137,9/17/2019,55XX N WAYNE AVE,4.93,5.17,6.19,6.12,5.84,5.55,6.0,11.1,13.8,15.3,8.63,14-08-103-030-0000,73.0,73034.0,,117.0,60640-1319,-87.6640767861387,41.9825807436632,90288.0
1138,1/14/2019,55XX S BLACKSTONE ,1.34,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,,,,
1139,8/19/2019,55XX S HOYNE AVE,11.0,13.1,13.1,13.3,13.8,15.3,19.2,22.8,23.0,23.6,8.15,20-18-104-034-0000,72.0,72120.0,,104.0,60636-1130,-87.6770411677618,41.7921866982527,26200.0
1140,7/30/2019,55XX S KIMBARK ,3.59,3.45,3.38,3.47,3.49,3.2,3.55,3.86,4.55,5.18,5.0,,,,,,,,,
1141,12/9/2021,55XX S MASON AVE,5.21,6.55,7.03,6.55,7.94,10.4,10.1,10.1,10.8,12.2,11.9,19-17-200-031-0000,72.0,72380.0,,59.0,60638-2703,-87.7711582798801,41.7916350827483,84805.0
1142,9/10/2019,55XX S NEVA AVE,3.86,3.36,3.49,3.62,4.65,8.36,12.6,13.5,12.7,12.0,12.2,19-18-101-015-0000,72.0,72380.0,,91.0,60638-2221,-87.7998609081469,41.7910642020294,99667.0
1143,2/14/2020,55XX S NEWCASTLE AVE,1.84,2.34,4.81,8.71,10.6,10.1,9.58,8.97,7.83,7.32,6.7,19-18-107-018-0000,72.0,72380.0,,65.0,60638-2313,-87.7923895891765,41.7906060394086,99667.0
1144,11/3/2021,55XX S NORMANDY AVE,4.42,5.08,5.81,4.92,5.36,4.78,4.6,4.34,4.02,3.77,3.49,19-18-201-041-0000,72.0,72380.0,,64.0,60638-2416,-87.7894598531123,41.791476321747,99667.0
1145,5/19/2021,55XX S UNION AVE,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,20-16-101-050-0000,72.0,72092.0,,128.0,60621-2950,-87.6430321386177,41.7926367582549,22104.0
1146,11/4/2020,55XX W ARDMORE AVE,4.88,6.07,8.16,7.61,7.15,6.77,11.0,19.1,23.3,23.6,,13-04-306-019-0000,71.0,71010.0,,65.0,60646-6505,-87.7654586624402,41.98549624343,79122.0
1147,10/28/2019,55XX W ARDMORE AVE,3.71,4.58,4.24,5.04,4.84,5.31,4.84,4.66,4.78,3.99,2.22,13-04-303-073-0000,71.0,71010.0,310000.0,66.0,60646-6506,-87.768080173027,41.9861467412372,79122.0
1148,12/17/2021,55XX W ARDMORE AVE,2.95,2.4,2.4,2.46,2.52,2.3,2.32,2.24,1.96,1.71,1.17,13-04-303-076-0000,71.0,71010.0,,66.0,60646-6506,-87.7676388218786,41.9861517158031,79122.0
1149,10/22/2019,56XX N KEYSTONE ,16.6,22.8,20.9,21.0,20.6,21.6,32.0,34.6,35.3,34.9,36.1,,,,,,,,,
1150,12/7/2021,56XX N MILWAUKEE AVE,11.0,14.0,12.0,22.0,14.0,7.8,8.3,7.7,6.0,7.0,3.3,13-05-419-016-0000,71.0,71010.0,190000.0,61.0,60646-6220,-87.7755889782668,41.9847805779182,79122.0
1151,10/1/2019,56XX N NOTTINGHAM AVE,9.02,11.9,17.7,11.3,25.4,19.9,10.6,9.91,9.35,9.71,4.79,13-06-318-006-0000,71.0,71420.0,,70.0,60631-3162,-87.8032782057209,41.983348447244,83197.0
1152,1/26/2022,56XX N PARKSIDE AVE,4.8,5.8,7.2,6.9,6.4,6.3,6.3,6.4,7.0,8.0,1.8,13-05-432-032-0000,71.0,71010.0,,97.0,60646-6421,-87.7698839605727,41.9838874453643,79122.0
1153,7/21/2021,56XX N ROCKWELL AVE,3.56,3.71,4.18,5.01,6.52,6.94,7.95,7.65,7.57,7.14,,,,,,,,,,
1154,12/27/2016,56XX N ROCKWELL ST,1.51,1.69,0.5,0.5,2.5,2.19,3.07,10.1,19.0,19.3,16.4,13-01-429-012-0000,71.0,71041.0,,97.0,60659-4907,-87.6939694351287,41.983744743564,51467.0
1155,5/3/2019,56XX S ARTESIAN ,4.98,7.91,9.73,10.1,9.41,9.12,8.88,13.4,20.5,21.9,13.4,,,,,,,,,
1156,2/16/2022,56XX S MASON AVE,3.2,5.8,8.1,8.8,9.1,9.2,9.8,12.0,16.0,18.0,25.0,19-17-209-054-0000,72.0,72380.0,,62.0,60638-3604,-87.7704116791351,41.790489744747,84805.0
1157,6/5/2019,56XX S PARKSIDE ,6.93,7.65,7.38,7.93,8.71,8.57,10.4,19.44,22.5,22.7,21.7,,,,,,,,,
1158,2/15/2022,56XX S THROOP AVE,4.1,6.1,6.7,7.3,8.2,8.4,8.3,8.9,9.4,9.0,4.5,,,,,,,,,
1159,9/3/2021,56XX S THROOP AVE,7.8,6.8,3.3,3.7,5.4,4.8,4.9,8.9,14.0,15.0,14.0,,,,,,,,,
1160,9/17/2021,56XX W CARMEN AVE,1.46,1.47,1.48,1.43,0.5,1.01,1.12,1.28,3.04,12.4,1.6,,,,,,,,,
1161,5/28/2021,56XX W CORCORAN PL,6.25,3.91,2.41,1.22,1.03,2.1,1.79,146.0,1.21,0.5,,,,,,,,,,
1162,10/24/2019,56XX W PATTERSON ,9.14,11.7,8.93,11.5,11.5,11.1,9.71,11.4,18.5,22.4,26.6,,,,,,,,,
1163,11/2/2019,57XX N FRANCISCO ,3.5,3.82,3.65,3.86,7.1,14.4,15.7,18.2,16.4,14.8,7.31,,,,,,,,,
1164,12/18/2017,57XX N KOSTNER AVE,3.36,4.17,6.33,7.43,0.5,5.2,5.04,5.82,12.4,18.3,15.7,13-03-401-015-0000,71.0,71050.0,,78.0,60646-5919,-87.7380281925212,41.9852733018113,79167.0
1165,9/28/2021,57XX N MANTON AVE,2.89,4.35,4.46,4.22,4.45,5.23,9.89,11.2,12.4,15.3,3.13,13-05-414-012-0000,71.0,71010.0,,94.0,60646-5523,-87.7696383885535,41.9871191308445,79122.0
1166,2/8/2022,57XX N MOBILE AVE,8.3,8.8,9.1,9.0,11.0,12.0,17.0,18.0,19.0,18.0,15.0,13-05-319-008-0000,71.0,71410.0,,32.0,60646-6123,-87.7849037624748,41.9858206954779,79665.0
1167,11/22/2019,57XX N MOODY ,5.49,7.93,8.57,10.5,11.1,13.2,14.9,15.7,15.1,13.2,1.72,,,,,,,,,
1168,11/6/2019,57XX N NOTTINGHAM ,13.9,15.2,17.2,22.4,19.6,18.8,18.0,17.0,15.9,14.3,7.29,,,,,,,,,
1169,11/19/2016,57XX N OKETO AVE**,11.9,16.5,12.6,10.0,10.4,12.9,19.3,20.4,21.6,19.9,18.5,,,,,,,,,
1170,9/14/2017,57XX N OKETO AVE**,8.16,12.4,12.7,11.0,10.6,11.6,19.7,24.4,22.7,21.0,19.9,,,,,,,,,
1171,12/19/2017,57XX N VIRGINIA AVE,3.12,3.42,3.82,3.83,7.67,10.3,13.5,15.6,14.5,13.8,11.0,13-01-317-003-0000,71.0,71042.0,615000.0,86.0,60659-3718,-87.7057007388708,41.9863922659537,91477.0
1172,1/29/2019,57XX N WAYNE AVE**,11.3,24.6,15.0,26.0,18.0,17.6,19.6,21.2,19.7,17.3,4.29,,,,,,,,,
1173,3/15/2019,57XX N WAYNE AVE**,8.26,19.1,13.0,25.1,17.6,15.3,15.5,17.0,17.2,15.5,3.43,,,,,,,,,
1174,7/27/2019,57XX N WEST CIRCLE ,7.03,7.09,7.8,8.44,11.0,22.3,32.6,24.1,21.5,20.2,22.4,,,,,,,,,
1175,11/6/2019,57XX S HONORE ,7.07,11.9,11.3,11.2,10.6,11.1,11.5,16.2,15.6,13.6,5.33,,,,,,,,,
1176,12/23/2019,57XX S MENARD AVE,6.38,7.48,6.99,6.75,6.87,5.78,7.29,11.3,22.2,28.8,14.4,19-17-219-037-0000,72.0,72380.0,,66.0,60638-3732,-87.7673844383639,41.7887307638097,84805.0
1177,2/11/2020,57XX S MOODY AVE,4.34,4.23,3.59,3.89,3.68,3.15,3.02,2.77,2.78,3.59,1.04,19-17-120-046-0000,72.0,72380.0,,64.0,60638-3548,-87.7759127191306,41.7883263450403,84805.0
1178,11/2/2021,57XX S NAGLE AVE,3.68,4.56,4.2,3.52,4.59,4.64,5.09,7.32,8.6,9.15,9.85,19-18-222-018-0000,72.0,72380.0,,68.0,60638-3402,-87.7832130617463,41.7873971780395,99667.0
1179,12/23/2019,57XX S NATOMA AVE,4.68,3.19,2.93,2.84,2.92,3.84,11.3,11.4,8.84,7.9,8.49,19-18-218-025-0000,72.0,72380.0,,69.0,60638-3329,-87.7881109966729,41.7876323343874,99667.0
1180,4/4/2022,57XX S NEENAH AVE,6.24,6.54,5.69,5.6,5.37,4.96,4.59,4.22,3.4,2.74,2.09,19-18-220-035-0000,72.0,72380.0,,68.0,60638-3306,-87.7856898970278,41.7882490009809,99667.0
1181,2/11/2020,57XX S NEW ENGLAND AVE,3.84,4.91,6.95,5.54,4.93,4.89,7.65,11.0,10.1,9.36,8.85,19-18-121-023-0000,72.0,72380.0,,77.0,60638-3217,-87.7941871753701,41.7867756305665,99667.0
1182,11/12/2021,57XX S NORMANDY AVE,4.64,7.24,4.74,8.86,7.13,6.81,9.26,13.2,15.9,14.2,14.2,19-18-218-029-0000,72.0,72380.0,,68.0,60638-3309,-87.7886374297626,41.7882006086735,99667.0
1183,11/19/2019,57XX W EASTWOOD ,2.13,1.74,1.84,1.67,2.52,8.6,16.1,15.4,7.36,2.51,0.984,,,,,,,,,
1184,3/8/2022,57XX W EDDY ST,3.0,4.4,5.2,5.1,5.1,4.3,8.0,12.0,13.0,15.0,1.0,13-20-402-028-0000,71.0,71150.0,,93.0,60634-4319,-87.7702214585377,41.9451900716095,64875.0
1185,9/17/2021,57XX W GROVER ST,5.77,9.75,11.6,12.0,13.1,15.5,21.4,23.6,29.1,32.2,19.7,13-08-425-091-0000,71.0,71402.0,314500.0,97.0,60630-2015,-87.7708828239159,41.9699704196331,69736.0
1186,1/23/2019,57XX W HIGGINS ,5.08,7.1,9.3,10.7,11.0,10.1,9.34,8.64,8.28,8.42,8.18,,,,,,,,,
1187,2/3/2020,57XX W HURON ST,3.45,5.13,5.04,4.94,4.96,4.77,4.81,4.97,4.6,4.14,6.1,16-08-205-019-0000,77.0,77013.0,,102.0,60644-1011,-87.7692719763306,41.8931759468184,30196.0
1188,12/15/2021,57XX W WAVELAND AVE,3.6,4.1,4.2,5.3,4.9,4.7,4.8,4.7,6.6,12.0,,13-20-226-018-0000,71.0,71150.0,395000.0,98.0,60634-2662,-87.7695266786463,41.9474107694155,67500.0
1189,2/1/2022,57XX W WAVELAND AVE,5.6,6.1,7.8,8.1,8.5,8.8,9.2,9.5,9.2,9.2,11.0,13-20-226-004-0000,71.0,71150.0,,97.0,60634-2662,-87.7710975354538,41.9473930060122,67500.0
1190,6/20/2019,58XX N BERNARD ,5.03,5.19,3.85,3.38,15.0,3.62,3.99,3.68,3.29,3.11,2.14,,,,,,,,,
1191,10/16/2019,58XX N KILBOURN AVE,5.4,5.69,5.52,4.95,6.67,8.38,9.9,11.2,15.2,19.6,13.1,13-03-313-050-0000,71.0,71022.0,874000.0,97.0,60646-5938,-87.7410640275866,41.9866423367031,123818.0
1192,2/28/2019,58XX N LACEY ,5.98,7.1,8.07,8.0,17.8,22.8,20.0,17.0,14.9,14.1,,,,,,,,,,
1193,9/17/2019,58XX N LOUISE AVE,7.65,11.0,12.6,12.4,12.0,11.6,11.1,14.1,16.5,17.0,19.3,13-04-417-042-0000,71.0,71560.0,,59.0,60646-5634,-87.7527808563023,41.9882284771076,105833.0
1194,8/30/2019,58XX N LUNA AVE,6.31,8.69,9.62,8.82,13.0,13.9,12.7,16.2,17.5,18.2,17.6,13-04-303-052-0000,71.0,71010.0,,67.0,60646-6524,-87.7660850519232,41.9878701038981,79122.0
1195,1/28/2019,58XX N MAGNOLIA ,4.62,4.64,6.06,6.0,6.4,7.04,7.05,6.58,6.36,6.42,6.0,,,,,,,,,
1196,8/6/2018,58XX N MARKHAM AVE,5.89,9.0,12.8,10.7,9.38,8.88,16.8,16.8,15.4,15.8,15.9,13-05-409-022-0000,71.0,71010.0,,94.0,60646-5406,-87.775723759171,41.9871406897619,79122.0
1197,2/9/2019,58XX N MASON ,10.6,6.18,5.06,7.26,7.94,6.71,5.78,3.35,1.67,1.3,1.11,,,,,,,,,
1198,2/24/2020,58XX N MASON AVE,1.86,4.5,6.72,3.54,4.8,4.14,3.25,1.92,0.98,0.83,0.73,13-05-408-033-0000,71.0,71010.0,,97.0,60646-5408,-87.7770396974842,41.9873338104307,79122.0
1199,7/26/2018,58XX N MOBILE AVE,5.55,7.73,6.5,6.08,6.8,7.42,12.4,15.9,17.5,17.8,18.4,13-05-311-005-0000,71.0,71410.0,,73.0,60646-5328,-87.7848641062028,41.9879639190458,79665.0
1200,10/21/2019,58XX N OCONTO ,6.43,8.83,8.91,14.6,29.2,29.9,30.9,27.6,26.0,24.3,4.33,,,,,,,,,
1201,7/15/2019,58XX N OVERHILL ,5.23,4.63,5.31,7.65,7.54,7.32,7.68,9.42,13.4,14.9,15.1,,,,,,,,,
1202,9/1/2016,58XX N OVERHILL AVE,11.6,15.0,23.0,25.8,26.1,25.8,25.5,26.0,25.5,22.6,11.2,12-01-325-007-0000,71.0,71440.0,,65.0,60631-2278,-87.8193890485285,41.9862272665293,93778.0
1203,7/1/2016,58XX N OVERHILL AVE**,7.81,8.43,8.39,7.4,8.12,7.49,7.36,21.1,29.7,23.6,18.7,,,,,,,,,
1204,9/1/2016,58XX N OVERHILL AVE**,5.85,6.53,6.74,5.94,6.78,6.52,11.2,25.8,25.6,19.0,17.1,,,,,,,,,
1205,8/5/2021,58XX N TALMAN AVE,1.9,2.3,4.4,5.7,6.1,6.4,6.6,7.5,8.7,9.6,,13-01-410-038-0000,71.0,71041.0,260000.0,97.0,60659-4904,-87.6959857266451,41.9869049115252,51467.0
1206,8/13/2021,58XX N VIRGINIA AVE,5.1,4.62,14.0,23.0,25.3,26.9,25.2,20.8,18.4,19.2,20.7,13-01-309-001-0000,71.0,71042.0,,84.0,60659-3707,-87.7069594280564,41.9882074344888,91477.0
1207,7/13/2021,58XX N WAYNE AVE,8.89,18.7,20.3,22.2,22.1,20.8,18.9,18.1,16.1,15.6,,14-05-313-018-0000,73.0,73031.0,901000.0,110.0,60660-3479,-87.6636153672062,41.9874926111511,79414.0
1208,10/18/2019,58XX S AUSTIN ,4.44,9.72,9.77,10.3,9.1,6.17,2.71,1.8,2.03,1.79,1.81,,,,,,,,,
1209,2/19/2020,58XX S MOODY AVE,2.77,2.41,1.78,1.87,1.81,2.15,2.12,2.27,2.23,2.25,1.39,19-17-128-043-0000,72.0,72380.0,244500.0,63.0,60638-3516,-87.7758528164303,41.7867420236069,84805.0
1210,3/23/2022,58XX S NATOMA AVE,2.3,5.8,12.0,10.0,11.0,10.0,9.0,8.7,9.2,8.6,3.9,19-18-226-033-0000,72.0,72380.0,,65.0,60638-3331,-87.7880688837282,41.7864862250007,99667.0
1211,11/9/2021,58XX S NEW ENGLAND AVE,8.57,5.86,5.54,5.55,5.76,8.12,10.1,10.2,9.03,9.21,12.4,19-18-129-056-0000,72.0,72380.0,,66.0,60638-3219,-87.7941159831018,41.7852693232973,99667.0
1212,1/23/2020,58XX S NEW ENGLAND AVE,2.2,2.37,2.44,2.52,6.86,10.3,7.87,7.26,7.68,8.07,4.65,19-18-130-078-0000,72.0,72380.0,,102.0,60638-3218,-87.7934429161293,41.7860416188166,99667.0
1213,10/7/2021,58XX W EASTWOOD AVE,4.9,5.33,5.26,5.01,5.01,5.4,6.06,8.64,19.4,24.6,21.9,13-17-214-040-0000,71.0,71090.0,,67.0,60630-3321,-87.7741359266772,41.9646936244453,64225.0
