,Date.Sampled,Address,HCluster,X1st.Draw,X2nd.Draw,X3rd.Draw,X4th.Draw,X5th.Draw,X6th.Draw,X7th.Draw,X8th.Draw,X9th.Draw,X10th.Draw,X11th.Draw,longitude,latitude,raw_address,place_id
559,3/9/2020,"4323 N Bernard St, Chicago, IL",2,0.5,4.03,10.7,10.9,5.15,8.08,7.99,7.96,7.99,3.61,2.41,-87.71420943839202,41.95967533541911,"{'house_number': '4307', 'road': 'North Bernard Street', 'suburb': 'Irving Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60625', 'country': 'United States', 'country_code': 'us'}",143863231
560,1/20/2017,"4351 N Harding Ave, Chicago, IL",3,6.03,11.3,9.7,11.4,11.8,13.3,14.2,8.24,6.24,5.67,5.51,-87.72648546377705,41.96065092301204,"{'house_number': '4347-4353', 'road': 'North Harding Avenue', 'suburb': 'Irving Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60625', 'country': 'United States', 'country_code': 'us'}",143223819
561,3/16/2022,"4315 N Lowell Ave, Chicago, IL",2,5.54,6.06,9.19,17.4,22.2,20.1,20.1,16.2,14.4,16.9,10.2,-87.73686952096033,41.9593704389144,"{'house_number': '4311', 'road': 'North Lowell Avenue', 'suburb': 'Irving Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60630', 'country': 'United States', 'country_code': 'us'}",143194898
562,11/9/2019,"4378 N Ridgeway Ave, Chicago, IL",2,16.0,10.4,7.56,7.8,7.65,12.6,14.6,14.0,19.7,29.1,25.2,-87.72179107376918,41.96021384180844,"{'house_number': '4334', 'road': 'North Ridgeway Avenue', 'suburb': 'Irving Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60618', 'country': 'United States', 'country_code': 'us'}",144621513
563,10/3/2019,"4335 S Berkeley Ave, Chicago, IL",2,2.8,3.0,3.3,3.3,3.4,3.7,9.9,13.0,13.0,14.0,12.0,-87.60034599714089,41.81582395,"{'house_number': '4335', 'road': 'South Berkeley Avenue', 'suburb': 'Kenwood', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60653', 'country': 'United States', 'country_code': 'us'}",155843291
564,3/4/2020,"4313 S Forrestville Ave, Chicago, IL",5,1.15,1.77,2.0,2.1,2.37,2.12,2.69,3.21,3.3,5.27,6.07,-87.61258285009225,41.81623305,"{'house_number': '4313-4315', 'road': 'South Forrestville Avenue', 'neighbourhood': 'Forestville', 'suburb': 'Grand Boulevard', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60653', 'country': 'United States', 'country_code': 'us'}",156291906
565,7/27/2021,"4495 N Bernard St, Chicago, IL",1,7.08,8.14,8.07,7.15,6.79,6.76,9.34,16.2,17.0,18.1,24.0,-87.71430323329837,41.96276533643792,"{'house_number': '3415-3425', 'road': 'West Sunnyside Avenue', 'neighbourhood': 'Ravenswood Manor', 'suburb': 'Albany Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60625', 'country': 'United States', 'country_code': 'us'}",144218844
566,10/7/2017,"4447 N Damen Ave, Chicago, IL",2,11.2,11.5,11.6,12.7,14.8,17.7,19.1,19.2,16.5,15.7,29.6,-87.67834554654442,41.96277685,"{'house_number': '4441-4447', 'road': 'North Damen Avenue', 'neighbourhood': 'West Ravenswood', 'suburb': 'Lincoln Square', 'city': 'Chicago', 'municipality': 'Lake View Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60640', 'country': 'United States', 'country_code': 'us'}",155729889
567,7/27/2021,"4488 N Drake Ave, Chicago, IL",2,17.2,23.9,22.5,24.9,25.9,31.0,34.4,31.9,27.6,31.2,19.4,-87.7169673166352,41.96267157821465,"{'house_number': '4452-4456', 'road': 'North Drake Avenue', 'suburb': 'Albany Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60625', 'country': 'United States', 'country_code': 'us'}",143688528
568,2/24/2022,"4483 N Marmora Ave, Chicago, IL",2,6.5,9.63,9.18,10.8,14.4,13.0,12.3,11.5,11.9,16.0,5.81,-87.77451293142555,41.961911339904695,"{'house_number': '4451', 'road': 'North Marmora Avenue', 'neighbourhood': 'Martin Luther', 'suburb': 'Portage Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60630', 'country': 'United States', 'country_code': 'us'}",143609353
569,8/9/2021,"4445 N Mason Ave, Chicago, IL",4,5.87,5.82,6.17,6.41,6.85,14.8,17.4,14.6,10.2,6.33,2.33,-87.77557285675303,41.96171095,"{'house_number': '4445', 'road': 'North Mason Avenue', 'neighbourhood': 'Martin Luther', 'suburb': 'Portage Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60630', 'country': 'United States', 'country_code': 'us'}",144278049
570,4/7/2018,"4427 N Menard Ave, Chicago, IL",5,2.97,9.26,11.2,11.5,11.7,10.9,10.3,9.65,8.33,6.98,2.85,-87.77188294999999,41.96126825,"{'house_number': '4427', 'road': 'North Menard Avenue', 'suburb': 'Portage Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60630', 'country': 'United States', 'country_code': 'us'}",143429876
571,11/30/2016,"4433 N Monticello Ave, Chicago, IL",3,0.5,1.67,0.5,0.5,0.5,0.5,0.5,1.21,0.5,0.5,0.5,-87.71897132950726,41.9620697,"{'house_number': '4433', 'road': 'North Monticello Avenue', 'suburb': 'Albany Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60625', 'country': 'United States', 'country_code': 'us'}",143848187
572,8/26/2019,"4475 N Mozart St, Chicago, IL",5,6.95,8.03,7.25,6.79,7.5,7.67,7.69,7.72,7.68,11.6,20.9,-87.69961955082576,41.96262587134145,"{'house_number': '4449', 'road': 'North Mozart Street', 'neighbourhood': 'Ravenswood Manor', 'suburb': 'Albany Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60625', 'country': 'United States', 'country_code': 'us'}",157078019
573,7/30/2018,"4454 N Sawyer Ave, Chicago, IL",5,3.04,4.19,10.8,10.1,8.51,6.86,7.24,7.2,11.1,13.0,4.44,-87.70979376506617,41.962763800000005,"{'house_number': '4454', 'road': 'North Sawyer Avenue', 'suburb': 'Albany Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60625', 'country': 'United States', 'country_code': 'us'}",144270225
574,1/7/2020,"4437 S Drake Ave, Chicago, IL",5,7.04,18.3,29.7,24.9,22.7,21.2,20.1,21.1,20.5,19.9,9.64,-87.71246210260496,41.81280666823706,"{'house_number': '4421', 'road': 'South Drake Avenue', 'suburb': 'Brighton Park', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60632', 'country': 'United States', 'country_code': 'us'}",143688110
575,10/27/2019,"4437 W 81St Pl, Chicago, IL",2,1.7,3.56,3.61,3.01,2.89,2.78,3.0,3.12,4.66,8.57,10.4,-87.73241778495085,41.744683,"{'house_number': '4437', 'road': 'West 81st Place', 'suburb': 'Ashburn', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60652', 'country': 'United States', 'country_code': 'us'}",144083664
576,11/6/2018,"4432 W Jackson Blvd, Chicago, IL",2,3.1,4.1,5.7,5.6,6.0,6.6,7.0,6.5,5.7,4.4,1.6,-87.73672800830951,41.87721615,"{'house_number': '4432', 'road': 'West Jackson Boulevard', 'suburb': 'West Garfield Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60644', 'country': 'United States', 'country_code': 'us'}",143781557
577,10/22/2016,"4485 W Leland Ave, Chicago, IL",5,5.02,6.39,9.31,10.5,14.8,17.0,14.0,15.0,17.3,16.9,5.31,-87.74098738069341,41.96619165613837,"{'house_number': '4461', 'road': 'West Leland Avenue', 'suburb': 'Irving Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60630', 'country': 'United States', 'country_code': 'us'}",143526893
578,3/17/2022,"4553 N Beacon St, Chicago, IL",2,3.12,3.23,3.2,3.88,4.09,4.14,4.9,6.45,7.71,8.88,9.62,-87.66365540903404,41.96445245562406,"{'house_number': '4525', 'road': 'North Beacon Street', 'neighbourhood': 'Sunnyside', 'suburb': 'Uptown', 'city': 'Chicago', 'municipality': 'Lake View Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60640', 'country': 'United States', 'country_code': 'us'}",156002754
579,3/17/2022,"4548 N Kenneth Ave, Chicago, IL",2,12.9,14.3,16.1,18.0,19.1,18.9,18.2,17.8,22.7,43.8,10.2,-87.74019377695382,41.96405755,"{'house_number': '4548', 'road': 'North Kenneth Avenue', 'suburb': 'Irving Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60630', 'country': 'United States', 'country_code': 'us'}",143389196
580,3/1/2017,"4573 N Malden St, Chicago, IL",2,6.61,7.13,7.86,8.14,7.75,7.93,6.62,9.75,16.0,17.5,12.2,-87.66228427907896,41.96484204146221,"{'house_number': '4543', 'road': 'North Malden Street', 'neighbourhood': 'Sunnyside', 'suburb': 'Uptown', 'city': 'Chicago', 'municipality': 'Lake View Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60640', 'country': 'United States', 'country_code': 'us'}",155796700
581,9/10/2019,"4536 N Meade Ave, Chicago, IL",2,2.06,2.35,3.52,4.13,4.22,4.75,7.47,9.09,8.98,8.33,7.35,-87.77988507541265,41.96330135,"{'house_number': '4536', 'road': 'North Meade Avenue', 'suburb': 'Portage Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60630', 'country': 'United States', 'country_code': 'us'}",143456936
582,7/28/2018,"4580 N Merrimac Ave, Chicago, IL",2,2.61,3.54,2.89,2.53,3.19,4.12,4.75,4.88,4.69,4.47,4.18,-87.78355136504207,41.9643987,"{'house_number': '4580', 'road': 'North Merrimac Avenue', 'suburb': 'Portage Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60630', 'country': 'United States', 'country_code': 'us'}",144038101
583,4/7/2022,"4593 N Sacramento Ave, Chicago, IL",2,8.27,10.5,18.2,19.4,14.2,11.6,10.1,9.56,9.33,9.87,7.57,-87.70333516313092,41.96410038332007,"{'house_number': '4535', 'road': 'North Sacramento Avenue', 'suburb': 'Albany Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60625', 'country': 'United States', 'country_code': 'us'}",155664453
584,1/4/2018,"4534 N Springfield Ave, Chicago, IL",2,7.56,7.38,8.35,8.71,9.41,9.27,8.98,10.5,12.5,14.3,24.8,-87.72573337196262,41.9638686,"{'house_number': '4534', 'road': 'North Springfield Avenue', 'suburb': 'Albany Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60625', 'country': 'United States', 'country_code': 'us'}",143196431
585,8/31/2021,"4513 N Virginia Ave, Chicago, IL",2,4.72,5.76,6.18,6.55,11.2,15.3,11.1,10.4,10.4,9.95,3.51,-87.69481760441725,41.96370100464975,"{'house_number': '4519', 'road': 'North Virginia Avenue', 'neighbourhood': 'Ravenswood Gardens', 'suburb': 'Lincoln Square', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60625', 'country': 'United States', 'country_code': 'us'}",155854403
586,6/13/2018,"4583 N Virginia Ave, Chicago, IL",1,4.8,5.8,7.6,7.6,7.2,7.2,7.2,14.0,14.0,10.0,7.4,-87.6949732006807,41.96386396733319,"{'house_number': '4519', 'road': 'North Virginia Avenue', 'neighbourhood': 'Ravenswood Gardens', 'suburb': 'Lincoln Square', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60625', 'country': 'United States', 'country_code': 'us'}",155854403
587,6/3/2019,"4543 W Altgeld St, Chicago, IL",2,21.4,43.0,44.5,30.2,35.5,32.0,29.3,28.3,26.9,26.3,31.1,-87.74011442877787,41.92622744441971,"{'house_number': '4525', 'road': 'West Altgeld Street', 'police_beat': 'Beat 2521', 'suburb': 'Hermosa', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60639', 'country': 'United States', 'country_code': 'us'}",143199221
588,5/17/2021,"4517 W Maypole Ave, Chicago, IL",2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-87.73883647907064,41.884282,"{'house_number': '4517', 'road': 'West Maypole Avenue', 'neighbourhood': 'Central Park', 'suburb': 'West Garfield Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60624', 'country': 'United States', 'country_code': 'us'}",143609204
589,1/14/2020,"4554 W Schubert Ave, Chicago, IL",5,3.6,3.73,3.7,3.69,3.95,4.05,4.27,4.11,4.13,4.18,14.4,-87.74135319318766,41.92976265,"{'house_number': '4554', 'road': 'West Schubert Avenue', 'police_beat': 'Beat 2521', 'suburb': 'Hermosa', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60639', 'country': 'United States', 'country_code': 'us'}",143577653
590,10/19/2021,"4688 N Avers Ave, Chicago, IL",2,10.4,12.4,11.4,12.5,20.8,24.2,22.8,23.9,22.0,17.4,17.0,-87.72441668419287,41.96617219683461,"{'house_number': '4650', 'road': 'North Avers Avenue', 'suburb': 'Albany Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60625', 'country': 'United States', 'country_code': 'us'}",144188459
591,1/22/2020,"4664 N Kasson Ave, Chicago, IL",4,227.0,61.2,42.6,45.9,36.6,28.5,25.3,22.0,20.4,18.5,8.04,-87.73493527054873,41.96551555,"{'house_number': '4664', 'road': 'North Kasson Avenue', 'neighbourhood': 'Mayfair', 'suburb': 'Albany Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60630', 'country': 'United States', 'country_code': 'us'}",143646719
592,11/30/2021,"4620 N Knox Ave, Chicago, IL",2,5.38,7.05,7.69,9.25,10.6,10.9,10.7,10.0,8.2,6.99,2.13,-87.74406672503845,41.96485986735756,"{'tourism': 'Irish American Heritage Center', 'house_number': '4626', 'road': 'North Knox Avenue', 'suburb': 'Irving Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60630', 'country': 'United States', 'country_code': 'us'}",143401777
593,8/2/2018,"4619 N Laramie Ave, Chicago, IL",2,0.5,1.71,2.03,2.27,2.77,3.04,3.32,3.38,3.41,3.88,4.51,-87.75751734751636,41.96490778569826,"{'amenity': 'Chicago Fire Department Engine Company 108', 'house_number': '4625', 'road': 'North Milwaukee Avenue', 'neighbourhood': 'Grayland', 'suburb': 'Portage Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60630', 'country': 'United States', 'country_code': 'us'}",144075158
594,10/27/2021,"4649 N Winchester Ave, Chicago, IL",2,4.28,4.54,4.94,5.78,6.26,6.52,6.92,6.97,7.73,7.11,10.1,-87.67752475,41.96658853571429,"{'house_number': '4647', 'road': 'North Winchester Avenue', 'neighbourhood': 'West Ravenswood', 'suburb': 'Lincoln Square', 'city': 'Chicago', 'municipality': 'Lake View Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60640', 'country': 'United States', 'country_code': 'us'}",155856948
595,7/16/2016,"4686 N Winchester Ave, Chicago, IL",2,1.25,1.05,0.5,0.5,0.5,0.5,0.5,1.14,1.25,1.04,0.5,-87.67774944444444,41.966757888888885,"{'house_number': '4646-4656', 'road': 'North Winchester Avenue', 'neighbourhood': 'West Ravenswood', 'suburb': 'Lincoln Square', 'city': 'Chicago', 'municipality': 'Lake View Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60640', 'country': 'United States', 'country_code': 'us'}",155996592
596,9/1/2021,"4684 S Ashland Ave, Chicago, IL",5,0.716,0.48,0.476,0.477,0.446,0.503,0.524,0.571,0.623,0.542,0.562,-87.66508921286292,41.80892800455735,"{'road': 'South Ashland Avenue', 'neighbourhood': 'Back of the Yards', 'suburb': 'New City', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60620', 'country': 'United States', 'country_code': 'us'}",204366540
597,7/16/2021,"4686 S Avers Ave, Chicago, IL",5,3.5,4.0,3.7,3.4,3.4,3.4,5.6,11.0,11.0,11.0,9.7,-87.72004022173367,41.80853111809038,"{'house_number': '4640', 'road': 'South Avers Avenue', 'suburb': 'Archer Heights', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60632', 'country': 'United States', 'country_code': 'us'}",143576548
598,2/8/2022,"4746 N Karlov Ave, Chicago, IL",3,7.23,9.49,9.99,10.0,15.8,7.32,12.0,2.63,12.8,6.1,12.2,-87.7306972427013,41.96698355,"{'house_number': '4746', 'road': 'North Karlov Avenue', 'neighbourhood': 'Mayfair', 'suburb': 'Albany Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60630', 'country': 'United States', 'country_code': 'us'}",143647611
599,3/31/2022,"4767 N Kewanee Ave, Chicago, IL",1,4.25,5.57,10.2,11.3,11.7,13.2,13.0,13.4,17.2,17.4,5.28,-87.73173534680696,41.96636622849911,"{'house_number': '4739', 'road': 'North Kewanee Avenue', 'neighbourhood': 'Mayfair', 'suburb': 'Albany Park', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60630', 'country': 'United States', 'country_code': 'us'}",143225797
600,6/1/2021,"4721 S Champlain Ave, Chicago, IL",2,14.1,32.1,4.78,2.97,6.61,8.69,2.59,2.1,2.04,1.86,1.57,-87.60991747704918,41.808855300000005,"{'house_number': '4721', 'road': 'South Champlain Avenue', 'neighbourhood': 'Forestville', 'suburb': 'Grand Boulevard', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60615', 'country': 'United States', 'country_code': 'us'}",156003614
601,7/29/2016,"4717 S Greenwood Ave, Chicago, IL",3,5.7,6.2,6.2,6.2,6.5,6.1,6.0,6.2,6.5,6.5,6.1,-87.59914804299918,41.80925466594922,"{'house_number': '4709-4711', 'road': 'South Greenwood Avenue', 'suburb': 'Kenwood', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60615', 'country': 'United States', 'country_code': 'us'}",156600884
602,1/6/2017,"4742 S Greenwood Ave, Chicago, IL",2,5.36,5.94,7.42,7.84,7.86,8.24,8.41,8.36,8.06,6.51,4.13,-87.59935674598213,41.80861454164485,"{'house_number': '4730', 'road': 'South Greenwood Avenue', 'suburb': 'Kenwood', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60615', 'country': 'United States', 'country_code': 'us'}",156304198
603,1/31/2020,"4752 S Kenwood Ave, Chicago, IL",4,9.41,9.4,16.0,14.8,17.7,18.2,16.4,16.0,15.0,16.4,10.8,-87.59388632988448,41.80821830870958,"{'house_number': '4750', 'road': 'South Kenwood Avenue', 'neighbourhood': 'Indian Village', 'suburb': 'Kenwood', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60615', 'country': 'United States', 'country_code': 'us'}",157125256
